#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
PLAYER_CRUSADE_REQ_NO_CALLED;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;;You must have §RNOT§! already called for a Great Holy War in your ruler's lifetime;;;;;;;;;;;
PLAYER_CRUSADE_REQ_PIETY;You need at least §Y1000§! Piety to call a Great Holy War;You need at least §Y1000§! Piety to call a Great Holy War;You need at least §Y1000§! Piety to call a Great Holy War;;You need at least §Y1000§! Piety to call a Great Holy War;;;;;;;;;;;
player_no_ambition;Lack of Ambition;Manque d'ambition;Fehlende Ambition;;Lack of Ambition;;;;;;;;;x;;
player_no_ambition_desc;You should pick an ambition for your ruler.;Vous deviez choisir une ambition pour votre dirigeant.;Sie sollten eine Ambition für Ihren Herrscher wählen.;;You should pick an ambition for your ruler.;;;;;;;;;x;;
plot_discredit_councillor_desc;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;[From.GetTitledFirstName] veut que [From.Liege.GetTitledFirstName] réalise que [This.GetTitledFirstName] ne mérite pas sa position au conseil.;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;;[From.GetTitledFirstName] wants [From.Liege.GetTitledFirstName] to realize that [This.GetTitledFirstName] does not deserve [This.GetHerHis] position on the council.;;;;;;;;;x;;
plot_discredit_councillor_title;Discredit [This.GetTitledFirstName];Discréditer [This.GetTitledFirstName];[This.GetTitledFirstName] diskreditieren;;Discredit [This.GetTitledFirstName];;;;;;;;;x;;
plot_embezzle_from_liege_desc;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;[From.GetTitledFirstName] veut une récompense appropriée pour ses services à [This.GetTitledFirstName].;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;;[From.GetTitledFirstName] wants to help [From.GetHerHim]self to an adequate reward for [From.GetHerHis] service to [This.GetTitledFirstName].;;;;;;;;;x;;
plot_embezzle_from_liege_title;Embezzle From [This.GetTitledFirstName];Abus de pouvoir de [This.GetTitledFirstName];Embezzle From [This.GetTitledFirstName];;Embezzle From [This.GetTitledFirstName];;;;;;;;;x;;
plot_fabricate_evidence_betrayal_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;;;;;;;;;;
plot_fabricate_evidence_betrayal_same_realm_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for trying to betray the loyalty and trust of his allies.;;;;;;;;;;;
plot_fabricate_evidence_betrayal_same_realm_title;Fabricate Evidence of Betrayal;Fabricate Evidence of Betrayal;Fabricate Evidence of Betrayal;;Fabricate Evidence of Betrayal;;;;;;;;;;;
plot_fabricate_evidence_betrayal_title;Fabricate Evidence of Betrayal;Fabricate Evidence of Betrayal;Fabricate Evidence of Betrayal;;Fabricate Evidence of Betrayal;;;;;;;;;;;
plot_fabricate_evidence_treason_desc;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;;[From.GetTitledFirstName] wants to frame [This.GetTitledName] for treason against their liege.;;;;;;;;;x;;
plot_fabricate_evidence_treason_title;Fabricate Evidence of Treason;Fabricate Evidence of Treason;Fabricate Evidence of Treason;;Fabricate Evidence of Treason;;;;;;;;;x;;
plot_fabricate_evidence_treason_vassal_desc;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;;[From.GetTitledFirstName] wants to frame [From.GetHerHis] vassal, [This.GetTitledName], for treason against [From.GetHerHim] in order to strike against [This.GetHerHim] without arousing the ire of other vassals.;;;;;;;;;x;;
plot_fabricate_evidence_treason_vassal_title;Fabricate Evidence of Treason;Fabricate Evidence of Treason;Fabricate Evidence of Treason;;Fabricate Evidence of Treason;;;;;;;;;x;;
plot_fabricate_heresy_desc;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;[From.GetTitledFirstName] veut convaincre [This.RelHead.GetTitledFirstName] que [This.GetTitledFirstName] est un hérétique.;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;;[From.GetTitledFirstName] wants to convince [This.RelHead.GetTitledFirstName] that [This.GetTitledFirstName] is a heretic.;;;;;;;;;x;;
plot_fabricate_heresy_title;Accuse [This.GetTitledFirstName] of Heresy;Accuser [This.GetTitledFirstName] d'hérésie;[This.GetTitledFirstName] der Häresie beschuldigen;;Accuse [This.GetTitledFirstName] of Heresy;;;;;;;;;x;;
plot_fabricate_treason_desc;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;[From.GetTitledFirstName] veut convaincre le royaume que [This.GetTitledFirstName] est un traitre.;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;;;;;;;;x;;
plot_fabricate_treason_liege_desc;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;[From.GetTitledFirstName] veut convaincre le royaume que [This.GetTitledFirstName] est un traitre.;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;[From.GetTitledFirstName] wants to convince the realm that [This.GetTitledFirstName] is a traitor.;;;;;;;;;x;;
plot_fabricate_treason_liege_title;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;Fabriquer des preuves de la trahison de [This.GetTitledFirstName];Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;;;;;;;;x;;
plot_fabricate_treason_title;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;Fabriquer des preuves de la trahison de [This.GetTitledFirstName];Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;Fabricate Evidence of [This.GetTitledFirstName]'s Treason;;;;;;;;;x;;
plot_instigate_revolt_desc;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;[From.GetTitledFirstName] veut voir [This.GetTitledFirstName] en guerre avec [This.Liege.GetTitledFirstName].;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] at war with [This.Liege.GetTitledFirstName].;;;;;;;;;x;;
plot_instigate_revolt_title;Incite [This.GetTitledFirstName] to Revolt;Inciter [This.GetTitledFirstName] à se révolter;[This.GetTitledFirstName] zur Revolte anstacheln;;Incite [This.GetTitledFirstName] to Revolt;;;;;;;;;x;;
plot_kidnapping_desc;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;;[From.GetTitledFirstName] wants to shackle [This.GetBestName] in [From.GetHerHis] dungeon.;;;;;;;;;x;;
plot_kidnapping_title;Kidnap [This.GetBestName];Kidnap [This.GetBestName];Kidnap [This.GetBestName];;Kidnap [This.GetBestName];;;;;;;;;x;;
plot_kidnap_character_desc;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;[From.GetTitledFirstName] veut voir [This.GetTitledFirstName] enchaîné devant [From.GetHerHim].;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;;[From.GetTitledFirstName] wants to see [This.GetTitledFirstName] brought in chains before [From.GetHerHim].;;;;;;;;;x;;
plot_kidnap_character_title;Kidnap [This.GetTitledFirstName];Kidnapper [This.GetTitledFirstName];[This.GetTitledFirstName] entführen;;Kidnap [This.GetTitledFirstName];;;;;;;;;x;;
plot_kidnap_liege_desc;[From.GetTitledFirstName] has decided that kidnapping is the only way to make [This.GetTitledFirstName] give up some of [This.GetHerHis] land.;[From.GetTitledFirstName] a décidé que l'enlèvement constitue le seul moyen pour que [This.GetTitledFirstName] abandonne ses terres.;[From.GetTitledFirstName] hat sich entschieden, dass Entführung der einzige Weg ist, [This.GetTitledFirstName] zu überzeugen, ein bisschen Land herzugeben.;;[From.GetTitledFirstName] has decided that kidnapping is the only way to make [This.GetTitledFirstName] give up some of [This.GetHerHis] land.;;;;;;;x;;;;
plot_kidnap_liege_title;Abduct [This.GetTitledFirstName];Kidnapper [This.GetTitledFirstName];Abduct [This.GetTitledFirstName];;Abduct [This.GetTitledFirstName];;;;;;;x;;;;
plot_seduce_decision_100;[Root.GetPlot];[Root.GetPlot];[Root.GetPlot];;[Root.GetPlot];;;;;;;;;x;;
plot_seduce_decision_100_desc;Attempt to seduce target.;Attempt to seduce target.;Attempt to seduce target.;;Attempt to seduce target.;;;;;;;;;x;;
plot_seduce_desc;[From.GetTitledFirstName] wants to bed [This.GetTitledFirstName].;[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x;;
plot_seduce_title;Seduce [This.GetBestName];[This.GetBestName];[This.GetBestName];;[This.GetBestName];;;;;;;;;x;;
pogrom;Pogrom;Pogrom;Pogrom;;Pogrom;;;;;;;;;x;;
pogrom_desc;Expel the Jews living in our lands and seize their wealth for the crown.;Expulser les juifs vivant dans notre royaume et saisir leurs biens au profit de la couronne;Vertreibt die Juden aus unseren Besitztümern und konfisziert ihren Besitz für die Krone.;;Expel the Jews living in our lands and seize their wealth for the crown.;;;;;;;;;x;;
pompous;Insufferably Pompous;Insupportable pompeux;Unerträglich Aufgeblasen;;Insufferably Pompous;;;;;;;x;;;;
prepare_divination;You begin preparations for the divination.;Vous commencez les préparatifs pour le blót;Ihr beginnt Vorbereitungen für das Opfer.;;Empiezas la preparación de la mancha.;;;;;;;;;x;;
promised_riches;Promised Wealth;Promised Wealth;Promised Wealth;;Promised Wealth;;;;;;;;;x;;
promised_riches_desc;The wealth promised by the gods has reinvigorated trade in this character's lands.;The wealth promised by the gods has reinvigorated trade in this character's lands.;The wealth promised by the gods has reinvigorated trade in this character's lands.;;The wealth promised by the gods has reinvigorated trade in this character's lands.;;;;;;;;;x;;
promised_victory;Promised Victory;Promised Victory;Promised Victory;;Promised Victory;;;;;;;;;x;;
promised_victory_desc;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;;This character has been promised a great victory by the gods, thus bolstering the morale of his men.;;;;;;;;;x;;
province_poverty_1;Poor;Pauvreté;Arm;;Poor;;;;;;;x;;;;
province_poverty_1_desc;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;La province connaît une diminution de la production agricole et l'abandon des terres. Les gens sont généralement pessimistes sur leur avenir et le salaire moyen est en baisse.;Der Provinz erfährt verringerte Agrarproduktion und die Landflucht. Die Menschen sind in der Regel pessimistisch über ihre Zukunft und der Durchschnittslohn sinkt.;;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;;;;;;;x;;;;
province_poverty_2;Struggling;Déclin;Elend;;Struggling;;;;;;;x;;;;
province_poverty_2_desc;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;La province connaît une diminution de la production agricole, provoqué par l'abandon des terres et la dégénérescence des villes. Les gens sont très pessimistes quant à leur avenir et le salaire moyen est en baisse rapide.;Der Provinz erfährt verringerte Agrarproduktion, die Landflucht, und die Degeneration der Städte. Die Leute sind sehr pessimistisch über ihre Zukunft und der Durchschnittslohn fält rasch;;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;;;;;;;x;;;;
province_prosperity_1;Prosperous;Prospérité;Entwickelt;;Prosperous;;;;;;;x;;;;
province_prosperity_1_desc;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;La province connaît une production agricole accrue et un défrichage de ses terres. Les gens sont généralement optimistes quant à leur avenir et le salaire moyen est en hausse.;Der Provinz erfährt erhöhte Agrarproduktion und die Rodung des Landes. Die Menschen sind insgesamt optimistisch über ihre Zukunft und der Durchschnittslohn steigt.;;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;;;;;;;x;;;;
province_prosperity_2;Rich;Richesse;Reich;;Rich;;;;;;;x;;;;
province_prosperity_2_desc;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;La province connaît une production agricole accrue, le défrichage de ses terres, et d'importants investissements dans la production de biens. Les gens sont très optimistes quant à leur avenir et le salaire moyen augmente rapidement.;Der Provinz erfährt erhöhte Agrarproduktion, die Rodung von Land und große Investitionen in die Produktion von Gütern. Die Leute sind sehr optimistisch um ihre Zukunft und der Durchschnittslohn steigt rasant.;;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;;;;;;;x;;;;
rebel;Rebel;Rebelle;Rebell;;Rebel;;;;;;;x;;;;
rebel_desc;This character supports the rebel side in the civil war.;Ce personnage aide les rebelles dans la guerre civile;Diese Person steht zu den Rebellen in diesem Bürgerkrieg.;;This character supports the rebel side in the civil war.;;;;;;;x;;;;
recent_civil_war;Recent Civil War;Guerre Civilie Récente;Kürzliches Bürgerkrieg;;Recent Civil War;;;;;;;;;x;;
recent_civil_war_desc;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;Ce personnage a participé récemment à une guerre civile, et ses vassaux ont peu de chances d'en lancer une autre pendant un certain temps.;Dieser Charakter war schon kürzlich in einem Bürgerkrieg und seine Vasallen sind unwahrscheinlich eine Neue zu starten für einige Zeit nicht wieder aufbegehren.;;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;;;;;;;;;x;;
refused_allegiance;Refused to Support Succession;Refused to Support Succession;Refused to Support Succession;;Refused to Support Succession;;;;;x;;;;;;
RELEASE_FROM_PRISON_INTERACTION_1;This will increase their opinion of you by §G50§!.;Cela va améliorer leur opinion de vous de §G50§!.;Dadurch erhöht sich [Recipient.GetPossPronoun]e Meinung über Euch um §G50§!.;;This will increase their opinion of you by §G50§!.;;;;;;;;;x;;
repay_loan_100;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_1000;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_1000_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_100_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_200;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_200_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_400;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_400_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_50;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_50_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_600;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_600_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
repay_loan_800;Repay Loan;Remboursement du prêt;Darlehen zurückzahlen;;Repay Loan;;;;;;;;;x;;
repay_loan_800_desc;Repay the full amount of the loan you have taken.;Rembourser le montant intégral de l'emprunt.;Rückzahlung des gesamten Darlehens das Sie eingenommen haben.;;Repay the full amount of the loan you have taken.;;;;;;;;;x;;
rep_cb_cd;New Management;New Management;New Management;;New Management;;;;;;;;;;;
rep_cb_cd_desc;This character has recently taken over a new city and must wait 5 years before doing another similar action.;This character has recently taken over a new city and must wait 5 years before doing another similar action.;This character has recently taken over a new city and must wait 5 years before doing another similar action.;;This character has recently taken over a new city and must wait 5 years before doing another similar action.;;;;;;;;;;;
rep_tp_cd;New Traders;New Traders;New Traders;;New Traders;;;;;;;;;;;
rep_tp_cd_desc;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;;This character has recently forcibly taken over a tradepost. They cannot seize another tradepost for another 5 years.;;;;;;;;;;;
request_holy_war_sanction;Request Sanction for Holy War;Demander une autorisation pour mener une Guerre Sainte;Sanktion für den Heiligen Krieg erbeten;;Request Sanction for Holy War;;;;;;;;;x;;
request_holy_war_sanction_desc;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;Demander une autorisation à notre chef religieux pour mener une Guerre Sainte. Si elle est accordée, cela nous permettra de déclencher une Guerre Sainte sans perdre de la piété. Une haute piété et de bonnes relations augmenteront nos chances de voir l'autorisation accordée.;Sanktion erbeten, um einen Heiligen Krieg zu führen. Wenn dies gewährt wird wird das uns erlauben, einen Heiligen Krieg zu führen, ohne Gläubigkeit zu verlieren. Eine hohe Gläubigkeit und gute Beziehungen werden die Chance der Sanktion vergrößern, die uns gewährt wurde.;;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;;;;;;;;;x;;
request_important_prisoners;Demand Important Prisoners from Vassals;Demand Important Prisoners from Vassals;Demand Important Prisoners from Vassals;;Demand Important Prisoners from Vassals;;;;;;;;;;;
request_important_prisoners_desc;Any prisoners ranked above Baron are transferred to your dungeons.;Any prisoners ranked above Baron are transferred to your dungeons.;Any prisoners ranked above Baron are transferred to your dungeons.;;Any prisoners ranked above Baron are transferred to your dungeons.;;;;;;;;;;;
restore_byzantium_desc;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;Ce Casus Belli peut être utilisé pour reprendre Constantinople et restaurer l'Empire Byzantin;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;;This Casus Belli can used to seize Constantinople and restore the Byzantine Empire.;;;;;;;;;x;;
restore_papacy_desc;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;§Y$CLAIMANT$§! peut utilsier ce Casus Belli pour restaurer le Pape à sa place légitime, Rome.;§Y$CLAIMANT$§! kann diesen Casus Belli nutzen, um das Papsttum in Rom wieder herzustellen.;;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;;;;;;;;;x;;
retired_vestalis;Retired Vestalis;Retired Vestalis;Retired Vestalis;;Retired Vestalis;;;;;;;;;;;
retired_vestalis_desc;This character has completed her 30 years of service in the College of the Vestales.;This character has completed her 30 years of service in the College of the Vestales.;This character has completed her 30 years of service in the College of the Vestales.;;This character has completed her 30 years of service in the College of the Vestales.;;;;;;;;;;;
revoke_court_jester;Revoke Honorary Title;Annuler le Titre Honorifique.;Ehrentitel aberkennen;;Revoke Honorary Title;;;;;;;;;x;;
revoke_court_jester_desc;Revoke this character's honorary title.;Annuler le titre honorifique de cette personne.;Ehrentitel aberkannt;;Revoke this character's honorary title.;;;;;;;;;x;;
revoke_minor_title;Revoke Honorary Title;Annuler le Titre Honorifique.;Ehrentitel aberkennen;;Revoke Honorary Title;;;;;;;;;x;;
revoke_minor_title_desc;Revoke this character's honorary title and the prestige and income that goes along with it. This will anger them.;Annuler le tire honorifique de cette personne, avec le prestige et et les revenus qui vont de pair. Cela risque de le mettre en colère.;Widerrufen Sie den Ehrentitel dieses Charakters und das Prestige und Einkommen, das zusammen damit geht. Das wird sie ärgern.;;Revoke this character's honorary title and the prestige and income that goes along with it. This will anger them.;;;;;;;;;x;;
revolting_against;Civil War;Guerre civile;Bürgerkrieg;;Civil War;;;;;;x;;;;;
sadaqah_saddka;Sadaqah;Sadaqa;Sadaqah;;Sadaqah;;;;;;;;;x;;
sanctioned_holy_war;Sanctioned Holy War;A autorisé une Guerre Sainte;Sanktionierter Heiliger Krieg;;Sanctioned Holy War;;;;;;;;x;;;
scarred_female;Scarred;Scarred;Scarred;;Scarred;;;;;;;;;x;;
scarred_female_desc;This character's warlike ways have left a mark on her..;This character's warlike ways have left a mark on her..;This character's warlike ways have left a mark on her..;;This character's warlike ways have left a mark on her..;;;;;;;;;x;;
seize_trade_post_desc;As a Patrician, §Y$CLAIMANT$§! can declare war on §Y$TARGET$§! over the §Y$TITLE$§!. This Casus Belli is not valid against weaker Patricians within the same Republic.;En tant que patricien, §Y$CLAIMANT$§! peut déclarer la guerre à §Y$TARGET$§! pour le §Y$TITLE$§!. Ce casus belli n'est pas utilisable contre les patriciens de rang inférieur de la même république.;Als ein Patrizier, §Y$CLAIMANT$§! kann §Y$TARGET$§! für §Y$TITLE$§! den Krieg erklären. Dieser casus belli ist nicht gültig gegen wesentlich schwächere Patrizier innerhalb der gleichen Republik.;;Como patricio, §Y$CLAIMANT$§! puede declarar la guerra a §Y$TARGET$§! por §Y$TITLE$§!;;;;;;;;;x;;
shield_maiden;Shield Maiden;Shield Maiden;Shield Maiden;;Shield Maiden;;;;;;;;;x;;
shield_maiden_desc;This woman is a noted warrior, like the shield maidens of the epics!;This woman is a noted warrior, like the shield maidens of our epics!;This woman is a noted warrior, like the shield maidens of the epics!;;This woman is a noted warrior, like the shield maidens of the epics!;;;;;;;;;x;;
show_appreciation;Appreciative Wife;Appreciative Wife;Appreciative Wife;;Appreciative Wife;;;;;;;;;x;;
sleep_on_the_couch;Scorned Wife;Scorned Wife;Scorned Wife;;Scorned Wife;;;;;;;;;x;;
small_demesne;Efficient Demesne;Domaine efficace;Effiziente Domäne;;Efficient Demesne;;;;;;;x;;;;
small_demesne_desc;Our small demesne allows for more efficient tax collection.;Nos petits domaines sont plus efficaces pour la collecte des taxes.;Unsere kleine Domäne ermöglicht eine effizientere Steuererhebung.;;Our small demesne allows for more efficient tax collection.;;;;;;;x;;;;
smugglers_ring;Smugglers' Ring;Cercles de contrebandiers;Schmugglerring;;Grupo de contrabandistas;;;;;;;;;x;;
smugglers_ring_desc;An organized ring of smugglers infests this province.;À cause des piètres compétences diplomatiques du comte, les contrebandiers infestent la région.;Aufgrund der geringen Diplomatiefähigkeit des Grafen suchen Schmuggler die Region heim.;;Debido a la baja Diplomacia del conde, los contrabandistas infestan el área.;;;;;;;;;x;;
SPAHBED;Varthagh-Nighan Khvadhay;Varthagh-Nighan Khvadhay;Varthagh-Nighan Khvadhay;;Varthagh-Nighan Khvadhay;;;;;;;;;x;;
stalwart_defender;Stalwart Defender;Stalwart Defender;Stalwart Defender;;Stalwart Defender;;;;;;;;;;;
stolen_banner;Captured Banner;Captured Banner;Captured Banner;;Captured Banner;;;;;;;;;;;
supported_me_at_faction_meeting;Spoke well of me;Parler de moi en bien;Sprach gut von mir.;;Spoke well of me;;;;;;;x;;;;
swore_allegiance;Swore to Support Succession;Swore to Support Succession;Swore to Support Succession;;Swore to Support Succession;;;;;;x;;;;;
tall;Tall;Grand;Groß;;Tall;;;;;;;x;;;;
tall_desc;This character is of unusually tall and impressive stature.;Ce personnage a une stature impressionante et inhabituellement grande.;Dieser Charakter ist von ungewöhnlich hoher und eindrucksvoller Statur.;;This character is of unusually tall and impressive stature.;;;;;;;x;;;;
terrible_speech;Awful Speech;Orateur consternant;Awful Speech;;Awful Speech;;;;;;;;;x;;
thieves_guild;Thieves' Guild;Guilde des voleurs;Diebesgilde;;Cofradía de ladrones;;;;;;;;;x;;
thieves_guild_desc;A thieves' guild preys on the population of this province.;À cause de la mauvaise intendance du comte, le nombre de voleurs qui s’en prennent aux habitants du comté a explosé.;Aufgrund der mangelnden Verwaltungsfähigkeit des Grafen gibt es enorm viel Diebe, die es auf das Hab und Gut der Leute abgesehen haben.;;Debido a la baja Administración del conde, la cantidad de ladrones que roban a la gente del condado es enorme.;;;;;;;;;x;;
tp_school_3;Large Cathedral School;École de la Grande Cathédrale;Große Domschule;;Colegio catedralicio grande;;;;;;;;;x;;
tp_town_1_zor;Temple Village;Temple Village;Temple Village;;Temple Village;;;;;;;;;x;;
tp_town_2_zor;Temple Town;Temple Town;Temple Town;;Temple Town;;;;;;;;;x;;
TRADE_INCOME_MODIFIER;Production Value Modifier;Modificateur des revenus commerciaux;Handelseinnahmen-Modifikator;;Modificador de ingresos por comercio;;;;;;;;;x;;
truce_notifier_desc;You cannot declare war on this character right now. Either one of you is a newly independent rebel/crusader state OR you are holding a grand tournament.;Vous ne pouvez pas déclarer la guerre à ce personnage pour l'instant. Soit l'un de vous est un souverain rebelle/croisé indépendant depuis peu SOIT vous êtes en train d'organiser un grand tournoi.;You cannot declare war on this character right now. Either one of you is a newly independent rebel/crusader state OR you are holding a grand tournament.;;You cannot declare war on this character right now. Either one of you is a newly independent rebel/crusader state OR you are holding a grand tournament.;;;;;x;;;;;;
tyrant1;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant10;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x;;
tyrant10_desc;This character has accumulated §R50§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;Ce personnage a la réputation de bafouer les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has accumulated §R50§! points of tyranny. Tyranny goes away at the rate of §Y5§! points every §Y5§! years.;;;;;;;;;x;;
