#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_army_drilling_4;Army - Large Drill Yard;Army - Large Drill Yard;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;x;
ca_army_drilling_5;Army - Massive Drill Yard;Army - Massive Drill Yard;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;x;
ca_aztec_pagan_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_aztec_pagan_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_aztec_pagan_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_aztec_pagan_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_aztec_pagan_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_aztec_pagan_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_aztec_pagan_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_aztec_pagan_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_aztec_pagan_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_aztec_pagan_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_aztec_pagan_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_aztec_pagan_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_aztec_pagan_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_aztec_pagan_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_aztec_pagan_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_aztec_pagan_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_aztec_pagan_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_aztec_pagan_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_aztec_pagan_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_aztec_pagan_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_aztec_pagan_econ_raiding_1;Econ - Small Raiding Parties;Econ - Small Raiding Parties;Econ - Small Raiding Parties;;Econ - Small Raiding Parties;;;;;;;;;
ca_aztec_pagan_econ_raiding_2;Econ - Raiding Parties;Econ - Raiding Parties;Econ - Raiding Parties;;Econ - Raiding Parties;;;;;;;;;
ca_aztec_pagan_econ_raiding_3;Econ - Small Warrior Hall;Econ - Small Warrior Hall;Econ - Small Warrior Hall;;Econ - Small Warrior Hall;;;;;;;;;
ca_aztec_pagan_econ_raiding_4;Econ - Warrior Hall;Econ - Warrior Hall;Econ - Warrior Hall;;Econ - Warrior Hall;;;;;;;;;
ca_aztec_pagan_econ_raiding_5;Econ - Large Warrior Hall;Econ - Large Warrior Hall;Econ - Large Warrior Hall;;Econ - Large Warrior Hall;;;;;;;;;
ca_aztec_pagan_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_aztec_pagan_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_aztec_pagan_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_aztec_pagan_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_aztec_pagan_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_aztec_pagan_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_aztec_pagan_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_aztec_pagan_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_aztec_pagan_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_aztec_pagan_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_aztec_pagan_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_aztec_pagan_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_aztec_pagan_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_aztec_pagan_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_aztec_pagan_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_aztec_pagan_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_aztec_pagan_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_aztec_pagan_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_aztec_pagan_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_aztec_pagan_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_baltic_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_baltic_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_baltic_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_baltic_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_baltic_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_baltic_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_baltic_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_baltic_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_baltic_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_baltic_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_baltic_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_baltic_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_baltic_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_baltic_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_baltic_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_baltic_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_baltic_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_baltic_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_baltic_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_baltic_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_baltic_econ_raiding_1;Econ - Small Raiding Parties;Econ - Small Raiding Parties;Econ - Small Raiding Parties;;Econ - Small Raiding Parties;;;;;;;;;
ca_baltic_econ_raiding_2;Econ - Raiding Parties;Econ - Raiding Parties;Econ - Raiding Parties;;Econ - Raiding Parties;;;;;;;;;
ca_baltic_econ_raiding_3;Econ - Small Warrior Hall;Econ - Small Warrior Hall;Econ - Small Warrior Hall;;Econ - Small Warrior Hall;;;;;;;;;
ca_baltic_econ_raiding_4;Econ - Warrior Hall;Econ - Warrior Hall;Econ - Warrior Hall;;Econ - Warrior Hall;;;;;;;;;
ca_baltic_econ_raiding_5;Econ - Large Warrior Hall;Econ - Large Warrior Hall;Econ - Large Warrior Hall;;Econ - Large Warrior Hall;;;;;;;;;
ca_baltic_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_baltic_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_baltic_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_baltic_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_baltic_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_baltic_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_baltic_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_baltic_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_baltic_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_baltic_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_baltic_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_baltic_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_baltic_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_baltic_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_baltic_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_baltic_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_baltic_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_baltic_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_baltic_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_baltic_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_bedouin_army_barracks_1;Army - Small Barracks;Armée-Grand Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_bedouin_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_bedouin_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_bedouin_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_bedouin_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_bedouin_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_bedouin_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_bedouin_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_bedouin_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_bedouin_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_bedouin_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_bedouin_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_bedouin_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_bedouin_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_bedouin_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_bedouin_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_bedouin_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_bedouin_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_bedouin_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_bedouin_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_bedouin_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_bedouin_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_bedouin_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_bedouin_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_bedouin_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_bedouin_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_bedouin_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_bedouin_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_bedouin_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_bedouin_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_bedouin_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_bedouin_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_bedouin_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_bedouin_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_bedouin_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_bedouin_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_bedouin_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_bedouin_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_bedouin_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_bedouin_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_culture_crusader_1;Sporadic Western Reinforcement Caravans;Petite piste d'entraînement pour chameaux;Kleines Kamel-Reitgelände;;Pequeño campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_2;Small Western Reinforcment Caravans;Piste d'entraînement pour chameaux;Kamel-Reitgelände;;Campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_3;Western Reinforcement Caravans;Grande piste d'entraînement pour chameaux;Großes Kamel-Reitgelände;;Gran campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_4;Large Western Reinforcement Caravans;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellosx;;;;;;;;;
ca_culture_crusader_5;Massive Western Reinforcement Caravans;Très grande piste d'entraînement pour chameaux;Sehr großes Kamel-Reitgelände;;Enorme campo de monta de camellosx;;;;;;;;;
