#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182000.a;Accept;Accepter;Akzeptiert;;Accept;;;;;;;x;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182030.desc;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;Les mercenaires, déguisés en bandits de grand chemin, estoient prests pour l'embuscade, mais il semble que [Root.PlotTarget.GetTitledFirstName] se soit perdu(e) dans la forest, ou alors vous avez été mal informé de son itinéraire. Le complot a échoué, mais au moins nous n'avons point été découverts.;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;;The mercenaries, dressed as highwaymen were all prepared, but it seems either they managed to get lost in the forest, or you were mis-informed about [Root.PlotTarget.GetTitledFirstName]'s route.  The plot has failed, but at least we were undiscovered.;;;;;;;;;x,,,,,,,,,,,,,,,,
1000182031.a;It's so hard to find good help these days;Il est si difficile de trouver des gens compétents de nos jours;It's so hard to find good help these days;;It's so hard to find good help these days;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182031.desc;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;Catastrophe ! Non seulement votre embuscade a lamentablement échoué, mais un de vos mercenaires agonisants vous a désigné comme le meneur du complot.;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;;Disaster!  Not only did your ambush fail miserably, but one of the dying mercenaries has fingered you as the ringleader of the plot.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182034.a;I shall inform the other conspirators at once!;Je m'en vais de ce pas en informer sur-le-champ les aultres conjurés !;I shall inform the other conspirators at once!;;I shall inform the other conspirators at once!;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182034.desc;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;Un de mes soldats a réussi à se faire recruter dans la garde personnelle de la cible de notre complot. Nous avons à présent un espion infiltré et, quand il sera de garde de nuit, nous pourrons essayer d'enlever notre cible à la faveur de la nuit;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;;One of my soldiers has managed to get himself hired as part of our plot target's personal guard.  Now we have an inside man and when he draws the night shift we can try to grab our target under cover of darkness;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182035.a;Sweet dreams, [Root.PlotTarget.GetTitledName];Fais de beaulx resves, [Root.PlotTarget.GetTitledName];Sweet dreams, [Root.PlotTarget.GetTitledName];;Sweet dreams, [Root.PlotTarget.GetTitledName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182035.b;That's too risky...;C'est trop risqué...;That's too risky...;;That's too risky...;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182035.desc;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;[From.GetTitledFirstName] a réussi à infiltrer un homme dans la garde personnelle de [Root.PlotTarget.GetTitledName]. Nous avons à présent une bonne opportunité de l'atteindre et de l'enlever pendant son sommeil.;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;;[From.GetTitledFirstName] has managed to get a man inside [Root.PlotTarget.GetTitledName]'s guard.  We now have a fine opening to break in and steal him away while he sleeps.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182036.a;Do I at least get a pillow?;Puis-je au moins avoir un oreiller ?;Do I at least get a pillow?;;Do I at least get a pillow?;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182036.desc;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;Au milieu de la nuitée, vous estes soudainement réveillé par trois épées pointées sur votre visage. Ligoté et basillonné, vous estes balancé sur un charriot et emmené dans les geosles de [From.GetTitledFirstName]. Votre nouvelle couche de pierre est considérablement moins confortable que la couche de plumes de votre logis.;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;;In the dead of night, you're suddenly awoken with three sword points in your face.  Bound and gagged, you're thrown in a carriage and taken to [From.GetTitledFirstName]'s prison.  Your new stone bed is considerably less comfortable than your feather bed at home.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
1000182037.a;We'll need a few more guards;On va avoir besoin de quelques gardes de plus;We'll need a few more guards;;We'll need a few more guards;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182037.desc;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;Vous estes réveillé dans la nuitée par le son d'une bagarre - il semble que des infiltrés inconnus ont eu l'audace d'essayer de s'introduire dans vos quartiers. La raison de leur intrusion est un secret qu'ils emportent avec eulx dans leur trépas.;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;;You're awakened in the night to the sounds of a scuffle – it appears some unknown infiltrators had the audacity to try to break into your chambers.  Why they came or what they wanted is a secret they took to the grave.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182038.a;Luckily he was caught before he could do any harm;Heureusement, il a été capturé avant d'avoir pu nous nuire;Luckily he was caught before he could do any harm;;Luckily he was caught before he could do any harm;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182038.desc;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;Il sembleroit que la politique de recrutement des gardes se soit quelque peu relaschée par ici.  [From.GetTitledFirstName] a réussi à infiltrer une taupe dans vos murs.;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;;It seems the hiring policies for the guards around here have been a bit lax.  [From.GetTitledFirstName] managed to plant a mole within your walls.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182039.a;I've got a cell all prepared for you, [From.GetTitledFirstName];J'ai un cachot qui n'attend que toi, [From.GetTitledFirstName];I've got a cell all prepared for you, [From.GetTitledFirstName];;I've got a cell all prepared for you, [From.GetTitledFirstName];;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182039.desc;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;[Root.PlotTarget.GetTitledFirstName] est amené devant vous enchaisné. Ses ravisseurs narrent une histoire captivante d'une infiltration osée à minuit, sans nul doute légèrement embellie. Vous avez votre prisonnier, ils peuvent bien conter leur histoire;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;;[Root.PlotTarget.GetTitledFirstName] is dragged before you in chains.  His captors tell a captivating tale of a daring midnight infiltration, no doubt slightly embellished.  You have your prisoner, let the men have their tall tales;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,
1000182040.a;We shall have to try again.;Nous n'aurons qu'à essayer à nouveau.;We shall have to try again.;;We shall have to try again.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182040.desc;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;Votre taupe laisse vos hommes passer les portes de [Root.PlotTarget.GetTitledFirstName], mais ils sont repérés avant de pouvoir l'enlever de sa couche. Heureusement, ils sont tous occis dans la bagarre qui s'ensuivit, et il n'y a nulle trace de votre complicité;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;;Your inside man lets the infiltrators through [Root.PlotTarget.GetTitledFirstName]'s gates, but they're discovered before they can grab [Root.PlotTarget.GetHerHim] from [Root.PlotTarget.GetHerHis] bed.  Fortunately, they were all killed in the ensuing scuffle, and there's no trace of your complicity;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
1000182041.a;It's so hard to find good help these days;Il est si difficile de trouver des gens compétents de nos jours;It's so hard to find good help these days;;It's so hard to find good help these days;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182041.desc;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;Votre taupe est démasquée par un aultre garde de [Root.PlotTarget.GetTitledFirstName]. Sous la menace de torture, il révèle votre implication.;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;;Your inside man is unmasked by another of [Root.PlotTarget.GetTitledFirstName]'s guards.  Under threat of torture he reveals your involvement.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182042;Raise Your Banner;Lever votre bannière;Banner hissen;;Raise Your Banner;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182042.desc;Your banners unfurl in the wind. The knights intimidate the peasants until they cheer for you.;Vos bannières se déploient dans le vent. Les chevaliers intimident les paysants jusqu'à ce qu'ils vous acclament.;Dein Banner weht im Wind. Unter den drohenden Blicken Eurer Kämpfer jubelt Euch das Volk zu.;;Your banners unfurl in the wind. The knights intimidate the peasants until they cheer for you.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182042.opta;You bask in your glory.;Vous savourez votre gloire.;Sonnt Euch in Eurem Ruhm!;;You bask in your glory.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182042_desc;Prevents the primary holding here from being distributed.;Empesche la distribution de la principale propriété de cette province.;Schließt die Hauptbesitzung dieser Provinz von der Verteilung aus.;;Prevents the primary holding here from being distributed.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182042_tooltip;Raise Your Banner;Lever votre bannière;Banner hissen;;Raise Your Banner;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182043;Lower Your Banner;Baisser votre bannière;Banner einholen;;Lower Your Banner;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182043.desc;Your steward gathers up your belongings and the peasants cheer as you ride out the gate.;Votre intendant rassemble vos affaires et les paysans vous acclament tandis que vous passez les portes.;Der Verwalter sammelt Eure Sachen zusammen und das Volk jubelt, als Ihr aus dem Tor reitet;;Your steward gathers up your belongings and the peasants cheer as you ride out the gate.;;;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182043.opta;This castle was a bit drafty anyway.;Ce castel estoit plein de courants d'air de toute façon.;Diese Burg war ohnehin ziemlich muffig.;;This castle was a bit drafty anyway.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000182043_desc;Allows the primary holding here to be distributed.;Permet la distribution de la principale propriété de cette province.;Die Hauptbesitzung dieser Provinz wird ebenfalls verteilt.;;Allows the primary holding here to be distributed.;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
